Wave,Reference,Predicted,TP,FP,FN,Sensitivity,PPV,F1,Missed,False,Onset MAE,Offset MAE,seed,record_id,sampling_frequency_hz,reference_length,prediction_length
P,0,9,0,9,0,0.0,0.0,0.0,0,9,,,2,8,250.0,2500,2500
T,9,14,9,5,0,1.0,0.6428571428571429,0.782608695652174,0,5,19.11111111111111,5.777777777777778,2,8,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,7.2,8.0,2,80,250.0,2500,2500
T,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,20.8,12.4,2,80,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,11.6,7.6,2,81,250.0,2500,2500
T,10,15,10,5,0,1.0,0.6666666666666666,0.8,0,5,66.0,22.8,2,81,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,6.666666666666667,10.0,2,82,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,35.333333333333336,28.0,2,82,250.0,2500,2500
P,0,2,0,2,0,0.0,0.0,0.0,0,2,,,2,83,250.0,2500,2500
T,9,6,4,2,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,5,2,14.0,39.0,2,83,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,18.857142857142858,17.714285714285715,2,84,250.0,2500,2500
T,7,21,7,14,0,1.0,0.3333333333333333,0.5,0,14,41.142857142857146,45.142857142857146,2,84,250.0,2500,2500
P,11,16,11,5,0,1.0,0.6875,0.8148148148148148,0,5,3.6363636363636362,3.272727272727273,2,86,250.0,2500,2500
T,11,19,11,8,0,1.0,0.5789473684210527,0.7333333333333334,0,8,25.454545454545453,4.363636363636363,2,86,250.0,2500,2500
P,11,23,11,12,0,1.0,0.4782608695652174,0.6470588235294118,0,12,8.363636363636363,45.45454545454545,2,87,250.0,2500,2500
T,11,19,11,8,0,1.0,0.5789473684210527,0.7333333333333334,0,8,34.54545454545455,16.363636363636363,2,87,250.0,2500,2500
P,0,16,0,16,0,0.0,0.0,0.0,0,16,,,2,88,250.0,2500,2500
T,11,25,9,16,2,0.8181818181818182,0.36,0.5,2,16,17.77777777777778,62.22222222222222,2,88,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.444444444444445,26.666666666666668,2,89,250.0,2500,2500
T,9,15,9,6,0,1.0,0.6,0.7499999999999999,0,6,28.0,3.5555555555555554,2,89,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,8.0,9.5,2,9,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,24.0,9.5,2,9,250.0,2500,2500
P,0,4,0,4,0,0.0,0.0,0.0,0,4,,,2,90,250.0,2500,2500
T,7,19,7,12,0,1.0,0.3684210526315789,0.5384615384615384,0,12,27.428571428571427,8.571428571428571,2,90,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,5.2,2.8,2,91,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,14.0,4.4,2,91,250.0,2500,2500
P,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,3.076923076923077,7.076923076923077,2,92,250.0,2500,2500
T,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,30.76923076923077,13.23076923076923,2,92,250.0,2500,2500
P,0,5,0,5,0,0.0,0.0,0.0,0,5,,,2,93,250.0,2500,2500
T,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,13.714285714285714,19.428571428571427,2,93,250.0,2500,2500
P,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,20.444444444444443,10.666666666666666,2,94,250.0,2500,2500
T,9,13,9,4,0,1.0,0.6923076923076923,0.8181818181818181,0,4,8.0,3.111111111111111,2,94,250.0,2500,2500
P,0,3,0,3,0,0.0,0.0,0.0,0,3,,,2,95,250.0,2500,2500
T,8,11,7,4,1,0.875,0.6363636363636364,0.7368421052631579,1,4,12.0,12.0,2,95,250.0,2500,2500
P,0,9,0,9,0,0.0,0.0,0.0,0,9,,,2,96,250.0,2500,2500
T,11,19,11,8,0,1.0,0.5789473684210527,0.7333333333333334,0,8,37.81818181818182,34.18181818181818,2,96,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,6.857142857142857,4.571428571428571,2,97,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,4.571428571428571,54.285714285714285,2,97,250.0,2500,2500
P,7,12,7,5,0,1.0,0.5833333333333334,0.7368421052631579,0,5,6.285714285714286,5.714285714285714,2,98,250.0,2500,2500
T,7,23,7,16,0,1.0,0.30434782608695654,0.4666666666666667,0,16,13.714285714285714,45.142857142857146,2,98,250.0,2500,2500
P,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,3.272727272727273,4.363636363636363,2,99,250.0,2500,2500
T,11,12,11,1,0,1.0,0.9166666666666666,0.9565217391304348,0,1,32.36363636363637,4.7272727272727275,2,99,250.0,2500,2500
P,5,7,5,2,0,1.0,0.7142857142857143,0.8333333333333333,0,2,5.6,12.8,3,1,250.0,2500,2500
T,5,6,5,1,0,1.0,0.8333333333333334,0.9090909090909091,0,1,11.2,8.8,3,1,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,16.0,21.714285714285715,3,10,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,14.285714285714286,6.857142857142857,3,10,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,4.5,3.5,3,100,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,24.5,9.5,3,100,250.0,2500,2500
P,0,17,0,17,0,0.0,0.0,0.0,0,17,,,3,101,250.0,2500,2500
T,10,20,9,11,1,0.9,0.45,0.6,1,11,45.333333333333336,70.66666666666667,3,101,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,7.0,9.5,3,102,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,13.0,9.5,3,102,250.0,2500,2500
P,0,20,0,20,0,0.0,0.0,0.0,0,20,,,3,103,250.0,2500,2500
T,13,29,13,16,0,1.0,0.4482758620689655,0.6190476190476191,0,16,25.53846153846154,34.15384615384615,3,103,250.0,2500,2500
P,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,2.909090909090909,8.0,3,106,250.0,2500,2500
T,11,14,11,3,0,1.0,0.7857142857142857,0.88,0,3,20.363636363636363,5.454545454545454,3,106,250.0,2500,2500
P,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,6.857142857142857,25.714285714285715,3,107,250.0,2500,2500
T,7,14,7,7,0,1.0,0.5,0.6666666666666666,0,7,8.571428571428571,36.57142857142857,3,107,250.0,2500,2500
P,0,8,0,8,0,0.0,0.0,0.0,0,8,,,3,109,250.0,2500,2500
T,13,23,4,19,9,0.3076923076923077,0.17391304347826086,0.2222222222222222,9,19,41.0,46.0,3,109,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,2.857142857142857,4.571428571428571,3,11,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,28.571428571428573,2.2857142857142856,3,11,250.0,2500,2500
P,0,5,0,5,0,0.0,0.0,0.0,0,5,,,3,110,250.0,2500,2500
T,12,8,5,3,7,0.4166666666666667,0.625,0.5,7,3,48.8,31.2,3,110,250.0,2500,2500
P,0,5,0,5,0,0.0,0.0,0.0,0,5,,,3,111,250.0,2500,2500
T,7,14,7,7,0,1.0,0.5,0.6666666666666666,0,7,12.0,18.285714285714285,3,111,250.0,2500,2500
P,0,15,0,15,0,0.0,0.0,0.0,0,15,,,3,112,250.0,2500,2500
T,13,24,13,11,0,1.0,0.5416666666666666,0.7027027027027027,0,11,23.384615384615383,48.30769230769231,3,112,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,5.142857142857143,6.285714285714286,3,113,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,54.285714285714285,5.142857142857143,3,113,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,5.142857142857143,8.0,3,115,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,24.0,25.142857142857142,3,115,250.0,2500,2500
P,13,16,13,3,0,1.0,0.8125,0.896551724137931,0,3,15.384615384615385,10.76923076923077,3,116,250.0,2500,2500
T,13,16,13,3,0,1.0,0.8125,0.896551724137931,0,3,18.76923076923077,8.923076923076923,3,116,250.0,2500,2500
P,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,4.3076923076923075,6.153846153846154,3,117,250.0,2500,2500
T,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,16.615384615384617,10.153846153846153,3,117,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,2.5,9.5,3,118,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,18.0,6.5,3,118,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,6.0,5.333333333333333,3,12,250.0,2500,2500
T,6,13,6,7,0,1.0,0.46153846153846156,0.631578947368421,0,7,6.0,15.333333333333334,3,12,250.0,2500,2500
P,7,19,7,12,0,1.0,0.3684210526315789,0.5384615384615384,0,12,49.714285714285715,62.857142857142854,3,120,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,14.857142857142858,14.857142857142858,3,120,250.0,2500,2500
P,14,17,14,3,0,1.0,0.8235294117647058,0.9032258064516129,0,3,33.714285714285715,20.0,3,121,250.0,2500,2500
T,13,12,11,1,2,0.8461538461538461,0.9166666666666666,0.8799999999999999,2,1,79.63636363636364,7.2727272727272725,3,121,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,2.2857142857142856,9.714285714285714,3,122,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,6.285714285714286,13.142857142857142,3,122,250.0,2500,2500
P,8,3,1,2,7,0.125,0.3333333333333333,0.18181818181818182,7,2,8.0,84.0,3,123,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,25.5,7.5,3,123,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,4.0,4.0,3,124,250.0,2500,2500
T,6,19,6,13,0,1.0,0.3157894736842105,0.4799999999999999,0,13,20.666666666666668,29.333333333333332,3,124,250.0,2500,2500
P,4,9,4,5,0,1.0,0.4444444444444444,0.6153846153846153,0,5,1.0,38.0,3,125,250.0,2500,2500
T,6,11,6,5,0,1.0,0.5454545454545454,0.7058823529411764,0,5,40.0,54.0,3,125,250.0,2500,2500
P,8,12,8,4,0,1.0,0.6666666666666666,0.8,0,4,23.5,53.0,3,126,250.0,2500,2500
T,8,3,0,3,8,0.0,0.0,0.0,8,3,,,3,126,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,4.666666666666667,6.666666666666667,3,128,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,26.0,2.0,3,128,250.0,2500,2500
P,0,5,0,5,0,0.0,0.0,0.0,0,5,,,3,129,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,8.571428571428571,13.714285714285714,3,129,250.0,2500,2500
P,6,4,2,2,4,0.3333333333333333,0.5,0.4,4,2,100.0,38.0,3,13,250.0,2500,2500
T,6,10,6,4,0,1.0,0.6,0.7499999999999999,0,4,28.0,52.666666666666664,3,13,250.0,2500,2500
P,6,16,6,10,0,1.0,0.375,0.5454545454545454,0,10,43.333333333333336,54.666666666666664,3,130,250.0,2500,2500
T,6,23,6,17,0,1.0,0.2608695652173913,0.41379310344827586,0,17,46.666666666666664,60.0,3,130,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,12.0,11.428571428571429,3,131,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,4.571428571428571,14.285714285714286,3,131,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,10.285714285714286,11.428571428571429,3,132,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,22.285714285714285,5.142857142857143,3,132,250.0,2500,2500
P,6,11,6,5,0,1.0,0.5454545454545454,0.7058823529411764,0,5,23.333333333333332,54.666666666666664,3,133,250.0,2500,2500
T,6,12,6,6,0,1.0,0.5,0.6666666666666666,0,6,52.666666666666664,84.66666666666667,3,133,250.0,2500,2500
P,8,13,8,5,0,1.0,0.6153846153846154,0.761904761904762,0,5,14.5,26.0,3,135,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,38.5,9.0,3,135,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,3.0,10.0,3,137,250.0,2500,2500
T,8,12,8,4,0,1.0,0.6666666666666666,0.8,0,4,15.5,11.5,3,137,250.0,2500,2500
P,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,12.571428571428571,22.285714285714285,3,138,250.0,2500,2500
T,7,34,7,27,0,1.0,0.20588235294117646,0.34146341463414637,0,27,38.285714285714285,72.0,3,138,250.0,2500,2500
P,9,15,9,6,0,1.0,0.6,0.7499999999999999,0,6,17.77777777777778,19.11111111111111,3,139,250.0,2500,2500
T,9,19,9,10,0,1.0,0.47368421052631576,0.6428571428571429,0,10,26.22222222222222,21.333333333333332,3,139,250.0,2500,2500
P,11,14,11,3,0,1.0,0.7857142857142857,0.88,0,3,4.363636363636363,8.727272727272727,3,14,250.0,2500,2500
T,11,14,11,3,0,1.0,0.7857142857142857,0.88,0,3,17.09090909090909,21.818181818181817,3,14,250.0,2500,2500
P,10,0,0,0,10,0.0,0.0,0.0,10,0,,,3,140,250.0,2500,2500
T,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,24.0,5.2,3,140,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,6.857142857142857,8.571428571428571,3,141,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,21.142857142857142,5.142857142857143,3,141,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.888888888888889,11.555555555555555,3,142,250.0,2500,2500
T,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,11.555555555555555,6.222222222222222,3,142,250.0,2500,2500
P,11,12,11,1,0,1.0,0.9166666666666666,0.9565217391304348,0,1,1.8181818181818181,6.909090909090909,3,143,250.0,2500,2500
T,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,20.363636363636363,9.818181818181818,3,143,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,5.0,9.0,3,144,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,23.5,9.5,3,144,250.0,2500,2500
P,8,8,5,3,3,0.625,0.625,0.625,3,3,40.8,41.6,3,145,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,38.0,9.0,3,145,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,11.428571428571429,13.714285714285714,3,146,250.0,2500,2500
T,7,8,7,1,0,1.0,0.875,0.9333333333333333,0,1,18.285714285714285,9.714285714285714,3,146,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,17.142857142857142,7.428571428571429,3,147,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,12.0,13.142857142857142,3,147,250.0,2500,2500
P,9,10,9,1,0,1.0,0.9,0.9473684210526316,0,1,6.666666666666667,4.444444444444445,3,148,250.0,2500,2500
T,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,12.0,5.333333333333333,3,148,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,18.0,56.5,3,149,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,31.0,4.5,3,149,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,12.0,8.571428571428571,3,15,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,21.714285714285715,20.571428571428573,3,15,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.0,3.111111111111111,3,151,250.0,2500,2500
T,9,14,9,5,0,1.0,0.6428571428571429,0.782608695652174,0,5,11.555555555555555,5.777777777777778,3,151,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,3.5,1.0,3,152,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,21.0,5.0,3,152,250.0,2500,2500
P,7,8,7,1,0,1.0,0.875,0.9333333333333333,0,1,2.857142857142857,3.4285714285714284,3,153,250.0,2500,2500
T,7,8,7,1,0,1.0,0.875,0.9333333333333333,0,1,44.57142857142857,9.714285714285714,3,153,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,10.5,7.0,3,154,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,18.0,7.0,3,154,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,6.857142857142857,12.0,3,155,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,12.0,9.142857142857142,3,155,250.0,2500,2500
P,6,11,6,5,0,1.0,0.5454545454545454,0.7058823529411764,0,5,20.666666666666668,10.666666666666666,3,157,250.0,2500,2500
T,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,11.333333333333334,4.0,3,157,250.0,2500,2500
P,7,15,7,8,0,1.0,0.4666666666666667,0.6363636363636364,0,8,17.714285714285715,9.714285714285714,3,158,250.0,2500,2500
T,7,18,7,11,0,1.0,0.3888888888888889,0.56,0,11,50.857142857142854,42.857142857142854,3,158,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,5.0,3.0,3,159,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,39.0,8.5,3,159,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,23.555555555555557,9.777777777777779,3,16,250.0,2500,2500
T,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,13.333333333333334,8.88888888888889,3,16,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,10.857142857142858,6.285714285714286,3,161,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,28.571428571428573,6.285714285714286,3,161,250.0,2500,2500
P,9,10,9,1,0,1.0,0.9,0.9473684210526316,0,1,2.2222222222222223,2.6666666666666665,3,162,250.0,2500,2500
T,9,10,9,1,0,1.0,0.9,0.9473684210526316,0,1,20.444444444444443,6.222222222222222,3,162,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.0,4.444444444444445,3,163,250.0,2500,2500
T,9,22,9,13,0,1.0,0.4090909090909091,0.5806451612903226,0,13,56.44444444444444,59.111111111111114,3,163,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,7.0,9.5,3,164,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,8.0,7.5,3,164,250.0,2500,2500
P,8,14,8,6,0,1.0,0.5714285714285714,0.7272727272727273,0,6,17.5,7.0,3,165,250.0,2500,2500
T,8,13,8,5,0,1.0,0.6153846153846154,0.761904761904762,0,5,4.5,10.0,3,165,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,5.714285714285714,9.142857142857142,3,166,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,15.428571428571429,3.4285714285714284,3,166,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,3.5,5.0,3,167,250.0,2500,2500
T,8,13,8,5,0,1.0,0.6153846153846154,0.761904761904762,0,5,36.0,13.5,3,167,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,9.714285714285714,9.142857142857142,3,168,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,26.857142857142858,11.428571428571429,3,168,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,6.0,4.666666666666667,3,169,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,12.666666666666666,8.666666666666666,3,169,250.0,2500,2500
P,9,22,9,13,0,1.0,0.4090909090909091,0.5806451612903226,0,13,51.55555555555556,55.111111111111114,3,17,250.0,2500,2500
T,9,19,9,10,0,1.0,0.47368421052631576,0.6428571428571429,0,10,40.44444444444444,35.55555555555556,3,17,250.0,2500,2500
P,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,2.6666666666666665,13.333333333333334,3,170,250.0,2500,2500
T,6,7,6,1,0,1.0,0.8571428571428571,0.923076923076923,0,1,10.0,4.666666666666667,3,170,250.0,2500,2500
P,9,2,1,1,8,0.1111111111111111,0.5,0.1818181818181818,8,1,40.0,72.0,3,171,250.0,2500,2500
T,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,32.888888888888886,8.88888888888889,3,171,250.0,2500,2500
P,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,7.333333333333333,6.666666666666667,3,172,250.0,2500,2500
T,6,7,6,1,0,1.0,0.8571428571428571,0.923076923076923,0,1,7.333333333333333,3.3333333333333335,3,172,250.0,2500,2500
P,0,7,0,7,0,0.0,0.0,0.0,0,7,,,3,173,250.0,2500,2500
T,11,17,10,7,1,0.9090909090909091,0.5882352941176471,0.7142857142857143,1,7,25.2,26.8,3,173,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,4.0,5.142857142857143,3,174,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,44.57142857142857,20.0,3,174,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,3.5555555555555554,12.88888888888889,3,175,250.0,2500,2500
T,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,34.22222222222222,8.88888888888889,3,175,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,4.0,14.285714285714286,3,176,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,7.428571428571429,12.571428571428571,3,176,250.0,2500,2500
P,11,11,11,0,0,1.0,1.0,1.0,0,0,6.181818181818182,15.272727272727273,3,177,250.0,2500,2500
T,11,11,11,0,0,1.0,1.0,1.0,0,0,29.818181818181817,13.090909090909092,3,177,250.0,2500,2500
P,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,9.454545454545455,9.090909090909092,3,178,250.0,2500,2500
T,11,14,11,3,0,1.0,0.7857142857142857,0.88,0,3,16.363636363636363,5.818181818181818,3,178,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,2.857142857142857,6.285714285714286,3,179,250.0,2500,2500
T,7,12,7,5,0,1.0,0.5833333333333334,0.7368421052631579,0,5,28.571428571428573,37.714285714285715,3,179,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,4.8,3.6,3,18,250.0,2500,2500
T,10,18,10,8,0,1.0,0.5555555555555556,0.7142857142857143,0,8,8.0,47.2,3,18,250.0,2500,2500
P,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,7.555555555555555,6.666666666666667,3,180,250.0,2500,2500
T,9,15,7,8,2,0.7777777777777778,0.4666666666666667,0.5833333333333334,2,8,20.571428571428573,108.0,3,180,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,16.571428571428573,6.857142857142857,3,181,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,22.285714285714285,10.285714285714286,3,181,250.0,2500,2500
P,11,15,11,4,0,1.0,0.7333333333333333,0.846153846153846,0,4,8.727272727272727,6.181818181818182,3,182,250.0,2500,2500
T,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,14.545454545454545,6.545454545454546,3,182,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,4.8,5.6,3,183,250.0,2500,2500
T,10,21,10,11,0,1.0,0.47619047619047616,0.6451612903225806,0,11,84.8,66.8,3,183,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,6.5,9.0,3,184,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,30.5,6.5,3,184,250.0,2500,2500
P,12,15,12,3,0,1.0,0.8,0.888888888888889,0,3,6.333333333333333,5.333333333333333,3,185,250.0,2500,2500
T,12,15,12,3,0,1.0,0.8,0.888888888888889,0,3,7.0,6.333333333333333,3,185,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,16.4,19.6,3,186,250.0,2500,2500
T,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,18.4,11.6,3,186,250.0,2500,2500
P,8,5,4,1,4,0.5,0.8,0.6153846153846154,4,1,27.0,52.0,3,187,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,29.5,4.5,3,187,250.0,2500,2500
P,13,14,13,1,0,1.0,0.9285714285714286,0.962962962962963,0,1,4.0,3.3846153846153846,3,188,250.0,2500,2500
T,13,14,13,1,0,1.0,0.9285714285714286,0.962962962962963,0,1,10.153846153846153,6.769230769230769,3,188,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,16.571428571428573,17.714285714285715,3,189,250.0,2500,2500
T,7,7,7,0,0,1.0,1.0,1.0,0,0,12.571428571428571,9.714285714285714,3,189,250.0,2500,2500
P,7,14,6,8,1,0.8571428571428571,0.42857142857142855,0.5714285714285714,1,8,34.0,24.666666666666668,3,19,250.0,2500,2500
T,7,20,7,13,0,1.0,0.35,0.5185185185185185,0,13,20.571428571428573,32.57142857142857,3,19,250.0,2500,2500
P,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,15.272727272727273,7.2727272727272725,3,190,250.0,2500,2500
T,11,12,11,1,0,1.0,0.9166666666666666,0.9565217391304348,0,1,13.090909090909092,10.545454545454545,3,190,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,4.0,8.0,3,191,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,30.857142857142858,6.857142857142857,3,191,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,6.285714285714286,18.857142857142858,3,192,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,12.571428571428571,22.285714285714285,3,192,250.0,2500,2500
