Wave,Boundary,error_samples,error_ms,seed,record_id,sampling_frequency_hz
T,Onset,-34,-136.0,2,55,250.0
T,Offset,-1,-4.0,2,55,250.0
P,Onset,2,8.0,2,56,250.0
P,Offset,-2,-8.0,2,56,250.0
P,Onset,0,0.0,2,56,250.0
P,Offset,1,4.0,2,56,250.0
P,Onset,1,4.0,2,56,250.0
P,Offset,-2,-8.0,2,56,250.0
P,Onset,0,0.0,2,56,250.0
P,Offset,-2,-8.0,2,56,250.0
P,Onset,7,28.0,2,56,250.0
P,Offset,-3,-12.0,2,56,250.0
P,Onset,2,8.0,2,56,250.0
P,Offset,3,12.0,2,56,250.0
P,Onset,0,0.0,2,56,250.0
P,Offset,-6,-24.0,2,56,250.0
P,Onset,-1,-4.0,2,56,250.0
P,Offset,-5,-20.0,2,56,250.0
P,Onset,0,0.0,2,56,250.0
P,Offset,-7,-28.0,2,56,250.0
P,Onset,-3,-12.0,2,56,250.0
P,Offset,-8,-32.0,2,56,250.0
T,Onset,3,12.0,2,56,250.0
T,Offset,-1,-4.0,2,56,250.0
T,Onset,3,12.0,2,56,250.0
T,Offset,-5,-20.0,2,56,250.0
T,Onset,-4,-16.0,2,56,250.0
T,Offset,2,8.0,2,56,250.0
T,Onset,-3,-12.0,2,56,250.0
T,Offset,0,0.0,2,56,250.0
T,Onset,-6,-24.0,2,56,250.0
T,Offset,2,8.0,2,56,250.0
T,Onset,-4,-16.0,2,56,250.0
T,Offset,0,0.0,2,56,250.0
T,Onset,10,40.0,2,56,250.0
T,Offset,-3,-12.0,2,56,250.0
T,Onset,5,20.0,2,56,250.0
T,Offset,3,12.0,2,56,250.0
T,Onset,-8,-32.0,2,56,250.0
T,Offset,-3,-12.0,2,56,250.0
T,Onset,15,60.0,2,56,250.0
T,Offset,-2,-8.0,2,56,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,-1,-4.0,2,57,250.0
P,Onset,2,8.0,2,57,250.0
P,Offset,-2,-8.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,-1,-4.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,-2,-8.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,0,0.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,0,0.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,0,0.0,2,57,250.0
P,Onset,1,4.0,2,57,250.0
P,Offset,0,0.0,2,57,250.0
P,Onset,0,0.0,2,57,250.0
P,Offset,1,4.0,2,57,250.0
P,Onset,3,12.0,2,57,250.0
P,Offset,1,4.0,2,57,250.0
P,Onset,4,16.0,2,57,250.0
P,Offset,1,4.0,2,57,250.0
P,Onset,5,20.0,2,57,250.0
P,Offset,1,4.0,2,57,250.0
T,Onset,8,32.0,2,57,250.0
T,Offset,-7,-28.0,2,57,250.0
T,Onset,6,24.0,2,57,250.0
T,Offset,-5,-20.0,2,57,250.0
T,Onset,4,16.0,2,57,250.0
T,Offset,-5,-20.0,2,57,250.0
T,Onset,8,32.0,2,57,250.0
T,Offset,-7,-28.0,2,57,250.0
T,Onset,2,8.0,2,57,250.0
T,Offset,-5,-20.0,2,57,250.0
T,Onset,6,24.0,2,57,250.0
T,Offset,-2,-8.0,2,57,250.0
T,Onset,4,16.0,2,57,250.0
T,Offset,-8,-32.0,2,57,250.0
T,Onset,15,60.0,2,57,250.0
T,Offset,-9,-36.0,2,57,250.0
T,Onset,9,36.0,2,57,250.0
T,Offset,-2,-8.0,2,57,250.0
T,Onset,16,64.0,2,57,250.0
T,Offset,-7,-28.0,2,57,250.0
T,Onset,2,8.0,2,57,250.0
T,Offset,-12,-48.0,2,57,250.0
T,Onset,7,28.0,2,57,250.0
T,Offset,-21,-84.0,2,57,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-1,-4.0,2,58,250.0
P,Onset,-2,-8.0,2,58,250.0
P,Offset,1,4.0,2,58,250.0
P,Onset,2,8.0,2,58,250.0
P,Offset,-1,-4.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,0,0.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-3,-12.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-3,-12.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-4,-16.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-5,-20.0,2,58,250.0
P,Onset,1,4.0,2,58,250.0
P,Offset,-6,-24.0,2,58,250.0
T,Onset,-2,-8.0,2,58,250.0
T,Offset,1,4.0,2,58,250.0
T,Onset,3,12.0,2,58,250.0
T,Offset,-2,-8.0,2,58,250.0
T,Onset,-1,-4.0,2,58,250.0
T,Offset,2,8.0,2,58,250.0
T,Onset,-3,-12.0,2,58,250.0
T,Offset,2,8.0,2,58,250.0
T,Onset,4,16.0,2,58,250.0
T,Offset,-2,-8.0,2,58,250.0
T,Onset,-2,-8.0,2,58,250.0
T,Offset,5,20.0,2,58,250.0
T,Onset,-5,-20.0,2,58,250.0
T,Offset,0,0.0,2,58,250.0
T,Onset,-4,-16.0,2,58,250.0
T,Offset,-2,-8.0,2,58,250.0
T,Onset,4,16.0,2,58,250.0
T,Offset,6,24.0,2,58,250.0
P,Onset,2,8.0,2,59,250.0
P,Offset,-2,-8.0,2,59,250.0
P,Onset,10,40.0,2,59,250.0
P,Offset,-3,-12.0,2,59,250.0
P,Onset,1,4.0,2,59,250.0
P,Offset,-12,-48.0,2,59,250.0
P,Onset,-3,-12.0,2,59,250.0
P,Offset,-12,-48.0,2,59,250.0
P,Onset,0,0.0,2,59,250.0
P,Offset,-23,-92.0,2,59,250.0
T,Onset,-2,-8.0,2,59,250.0
T,Offset,2,8.0,2,59,250.0
T,Onset,-3,-12.0,2,59,250.0
T,Offset,1,4.0,2,59,250.0
T,Onset,-3,-12.0,2,59,250.0
T,Offset,-1,-4.0,2,59,250.0
T,Onset,5,20.0,2,59,250.0
T,Offset,3,12.0,2,59,250.0
T,Onset,31,124.0,2,59,250.0
T,Offset,-5,-20.0,2,59,250.0
P,Onset,0,0.0,2,6,250.0
P,Offset,-1,-4.0,2,6,250.0
P,Onset,0,0.0,2,6,250.0
P,Offset,1,4.0,2,6,250.0
P,Onset,-1,-4.0,2,6,250.0
P,Offset,-1,-4.0,2,6,250.0
P,Onset,3,12.0,2,6,250.0
P,Offset,-1,-4.0,2,6,250.0
P,Onset,0,0.0,2,6,250.0
P,Offset,-3,-12.0,2,6,250.0
P,Onset,-2,-8.0,2,6,250.0
P,Offset,-1,-4.0,2,6,250.0
T,Onset,-1,-4.0,2,6,250.0
T,Offset,1,4.0,2,6,250.0
T,Onset,-4,-16.0,2,6,250.0
T,Offset,2,8.0,2,6,250.0
T,Onset,-1,-4.0,2,6,250.0
T,Offset,3,12.0,2,6,250.0
T,Onset,4,16.0,2,6,250.0
T,Offset,1,4.0,2,6,250.0
T,Onset,5,20.0,2,6,250.0
T,Offset,1,4.0,2,6,250.0
T,Onset,8,32.0,2,6,250.0
T,Offset,0,0.0,2,6,250.0
P,Onset,10,40.0,2,60,250.0
P,Offset,-16,-64.0,2,60,250.0
P,Onset,-2,-8.0,2,60,250.0
P,Offset,-9,-36.0,2,60,250.0
P,Onset,-1,-4.0,2,60,250.0
P,Offset,-20,-80.0,2,60,250.0
P,Onset,0,0.0,2,60,250.0
P,Offset,-21,-84.0,2,60,250.0
T,Onset,-2,-8.0,2,60,250.0
T,Offset,2,8.0,2,60,250.0
T,Onset,-2,-8.0,2,60,250.0
T,Offset,4,16.0,2,60,250.0
T,Onset,-1,-4.0,2,60,250.0
T,Offset,3,12.0,2,60,250.0
T,Onset,-3,-12.0,2,60,250.0
T,Offset,0,0.0,2,60,250.0
T,Onset,-2,-8.0,2,60,250.0
T,Offset,-1,-4.0,2,60,250.0
T,Onset,-4,-16.0,2,60,250.0
T,Offset,1,4.0,2,60,250.0
T,Onset,2,8.0,2,60,250.0
T,Offset,3,12.0,2,60,250.0
P,Onset,7,28.0,2,61,250.0
P,Offset,-7,-28.0,2,61,250.0
P,Onset,3,12.0,2,61,250.0
P,Offset,-2,-8.0,2,61,250.0
P,Onset,3,12.0,2,61,250.0
P,Offset,-2,-8.0,2,61,250.0
P,Onset,3,12.0,2,61,250.0
P,Offset,-2,-8.0,2,61,250.0
P,Onset,3,12.0,2,61,250.0
P,Offset,-5,-20.0,2,61,250.0
P,Onset,6,24.0,2,61,250.0
P,Offset,-1,-4.0,2,61,250.0
P,Onset,2,8.0,2,61,250.0
P,Offset,-10,-40.0,2,61,250.0
P,Onset,14,56.0,2,61,250.0
P,Offset,0,0.0,2,61,250.0
T,Onset,2,8.0,2,61,250.0
T,Offset,-3,-12.0,2,61,250.0
T,Onset,3,12.0,2,61,250.0
T,Offset,-8,-32.0,2,61,250.0
T,Onset,3,12.0,2,61,250.0
T,Offset,-14,-56.0,2,61,250.0
T,Onset,7,28.0,2,61,250.0
T,Offset,-19,-76.0,2,61,250.0
T,Onset,3,12.0,2,61,250.0
T,Offset,-16,-64.0,2,61,250.0
T,Onset,2,8.0,2,61,250.0
T,Offset,-22,-88.0,2,61,250.0
T,Onset,4,16.0,2,61,250.0
T,Offset,-26,-104.0,2,61,250.0
T,Onset,1,4.0,2,61,250.0
T,Offset,-30,-120.0,2,61,250.0
P,Onset,-1,-4.0,2,62,250.0
P,Offset,1,4.0,2,62,250.0
P,Onset,1,4.0,2,62,250.0
P,Offset,1,4.0,2,62,250.0
P,Onset,-2,-8.0,2,62,250.0
P,Offset,0,0.0,2,62,250.0
P,Onset,-1,-4.0,2,62,250.0
P,Offset,-1,-4.0,2,62,250.0
P,Onset,-2,-8.0,2,62,250.0
P,Offset,0,0.0,2,62,250.0
P,Onset,-1,-4.0,2,62,250.0
P,Offset,-3,-12.0,2,62,250.0
P,Onset,2,8.0,2,62,250.0
P,Offset,7,28.0,2,62,250.0
P,Onset,1,4.0,2,62,250.0
P,Offset,12,48.0,2,62,250.0
T,Onset,2,8.0,2,62,250.0
T,Offset,-2,-8.0,2,62,250.0
T,Onset,2,8.0,2,62,250.0
T,Offset,-2,-8.0,2,62,250.0
T,Onset,5,20.0,2,62,250.0
T,Offset,-4,-16.0,2,62,250.0
T,Onset,0,0.0,2,62,250.0
T,Offset,-2,-8.0,2,62,250.0
T,Onset,2,8.0,2,62,250.0
T,Offset,0,0.0,2,62,250.0
T,Onset,0,0.0,2,62,250.0
T,Offset,-3,-12.0,2,62,250.0
T,Onset,-2,-8.0,2,62,250.0
T,Offset,-2,-8.0,2,62,250.0
T,Onset,8,32.0,2,62,250.0
T,Offset,-3,-12.0,2,62,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,-2,-8.0,2,63,250.0
P,Onset,3,12.0,2,63,250.0
P,Offset,-3,-12.0,2,63,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,-3,-12.0,2,63,250.0
P,Onset,3,12.0,2,63,250.0
P,Offset,-4,-16.0,2,63,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,-4,-16.0,2,63,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,0,0.0,2,63,250.0
P,Onset,3,12.0,2,63,250.0
P,Offset,-5,-20.0,2,63,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,-5,-20.0,2,63,250.0
P,Onset,2,8.0,2,63,250.0
P,Offset,-5,-20.0,2,63,250.0
T,Onset,5,20.0,2,63,250.0
T,Offset,-3,-12.0,2,63,250.0
T,Onset,6,24.0,2,63,250.0
T,Offset,-2,-8.0,2,63,250.0
T,Onset,8,32.0,2,63,250.0
T,Offset,-4,-16.0,2,63,250.0
T,Onset,8,32.0,2,63,250.0
T,Offset,-3,-12.0,2,63,250.0
T,Onset,9,36.0,2,63,250.0
T,Offset,-4,-16.0,2,63,250.0
T,Onset,9,36.0,2,63,250.0
T,Offset,-4,-16.0,2,63,250.0
T,Onset,11,44.0,2,63,250.0
T,Offset,-4,-16.0,2,63,250.0
T,Onset,10,40.0,2,63,250.0
T,Offset,-2,-8.0,2,63,250.0
T,Onset,11,44.0,2,63,250.0
T,Offset,-3,-12.0,2,63,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,-1,-4.0,2,64,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,-1,-4.0,2,64,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,-1,-4.0,2,64,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,-2,-8.0,2,64,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,0,0.0,2,64,250.0
P,Onset,0,0.0,2,64,250.0
P,Offset,-2,-8.0,2,64,250.0
P,Onset,0,0.0,2,64,250.0
P,Offset,-2,-8.0,2,64,250.0
P,Onset,1,4.0,2,64,250.0
P,Offset,2,8.0,2,64,250.0
T,Onset,3,12.0,2,64,250.0
T,Offset,-2,-8.0,2,64,250.0
T,Onset,0,0.0,2,64,250.0
T,Offset,-1,-4.0,2,64,250.0
T,Onset,-1,-4.0,2,64,250.0
T,Offset,-1,-4.0,2,64,250.0
T,Onset,1,4.0,2,64,250.0
T,Offset,-3,-12.0,2,64,250.0
T,Onset,3,12.0,2,64,250.0
T,Offset,0,0.0,2,64,250.0
T,Onset,4,16.0,2,64,250.0
T,Offset,-1,-4.0,2,64,250.0
T,Onset,6,24.0,2,64,250.0
T,Offset,-2,-8.0,2,64,250.0
T,Onset,7,28.0,2,64,250.0
T,Offset,1,4.0,2,64,250.0
P,Onset,2,8.0,2,65,250.0
P,Offset,-1,-4.0,2,65,250.0
P,Onset,2,8.0,2,65,250.0
P,Offset,-1,-4.0,2,65,250.0
P,Onset,2,8.0,2,65,250.0
P,Offset,0,0.0,2,65,250.0
P,Onset,5,20.0,2,65,250.0
P,Offset,-1,-4.0,2,65,250.0
P,Onset,9,36.0,2,65,250.0
P,Offset,-3,-12.0,2,65,250.0
P,Onset,16,64.0,2,65,250.0
P,Offset,-24,-96.0,2,65,250.0
P,Onset,8,32.0,2,65,250.0
P,Offset,1,4.0,2,65,250.0
P,Onset,10,40.0,2,65,250.0
P,Offset,0,0.0,2,65,250.0
P,Onset,9,36.0,2,65,250.0
P,Offset,3,12.0,2,65,250.0
P,Onset,4,16.0,2,65,250.0
P,Offset,-18,-72.0,2,65,250.0
P,Onset,21,84.0,2,65,250.0
P,Offset,-3,-12.0,2,65,250.0
T,Onset,0,0.0,2,65,250.0
T,Offset,0,0.0,2,65,250.0
T,Onset,2,8.0,2,65,250.0
T,Offset,-1,-4.0,2,65,250.0
T,Onset,6,24.0,2,65,250.0
T,Offset,-3,-12.0,2,65,250.0
T,Onset,12,48.0,2,65,250.0
T,Offset,-7,-28.0,2,65,250.0
T,Onset,7,28.0,2,65,250.0
T,Offset,0,0.0,2,65,250.0
T,Onset,8,32.0,2,65,250.0
T,Offset,0,0.0,2,65,250.0
T,Onset,2,8.0,2,65,250.0
T,Offset,-11,-44.0,2,65,250.0
T,Onset,9,36.0,2,65,250.0
T,Offset,1,4.0,2,65,250.0
T,Onset,10,40.0,2,65,250.0
T,Offset,0,0.0,2,65,250.0
T,Onset,12,48.0,2,65,250.0
T,Offset,-1,-4.0,2,65,250.0
T,Onset,2,8.0,2,65,250.0
T,Offset,-21,-84.0,2,65,250.0
P,Onset,1,4.0,2,66,250.0
P,Offset,0,0.0,2,66,250.0
P,Onset,-2,-8.0,2,66,250.0
P,Offset,1,4.0,2,66,250.0
P,Onset,2,8.0,2,66,250.0
P,Offset,0,0.0,2,66,250.0
P,Onset,0,0.0,2,66,250.0
P,Offset,2,8.0,2,66,250.0
P,Onset,3,12.0,2,66,250.0
P,Offset,-11,-44.0,2,66,250.0
T,Onset,3,12.0,2,66,250.0
T,Offset,0,0.0,2,66,250.0
T,Onset,4,16.0,2,66,250.0
T,Offset,-1,-4.0,2,66,250.0
T,Onset,4,16.0,2,66,250.0
T,Offset,0,0.0,2,66,250.0
T,Onset,2,8.0,2,66,250.0
T,Offset,2,8.0,2,66,250.0
T,Onset,5,20.0,2,66,250.0
T,Offset,4,16.0,2,66,250.0
P,Onset,1,4.0,2,67,250.0
P,Offset,-1,-4.0,2,67,250.0
P,Onset,1,4.0,2,67,250.0
P,Offset,-1,-4.0,2,67,250.0
P,Onset,0,0.0,2,67,250.0
P,Offset,0,0.0,2,67,250.0
P,Onset,1,4.0,2,67,250.0
P,Offset,0,0.0,2,67,250.0
P,Onset,1,4.0,2,67,250.0
P,Offset,0,0.0,2,67,250.0
P,Onset,-2,-8.0,2,67,250.0
P,Offset,1,4.0,2,67,250.0
T,Onset,7,28.0,2,67,250.0
T,Offset,-3,-12.0,2,67,250.0
T,Onset,8,32.0,2,67,250.0
T,Offset,-3,-12.0,2,67,250.0
T,Onset,8,32.0,2,67,250.0
T,Offset,-1,-4.0,2,67,250.0
T,Onset,8,32.0,2,67,250.0
T,Offset,1,4.0,2,67,250.0
T,Onset,10,40.0,2,67,250.0
T,Offset,-1,-4.0,2,67,250.0
T,Onset,15,60.0,2,67,250.0
T,Offset,1,4.0,2,67,250.0
P,Onset,3,12.0,2,68,250.0
P,Offset,-3,-12.0,2,68,250.0
P,Onset,3,12.0,2,68,250.0
P,Offset,-2,-8.0,2,68,250.0
P,Onset,2,8.0,2,68,250.0
P,Offset,-3,-12.0,2,68,250.0
P,Onset,3,12.0,2,68,250.0
P,Offset,-4,-16.0,2,68,250.0
P,Onset,0,0.0,2,68,250.0
P,Offset,-1,-4.0,2,68,250.0
P,Onset,2,8.0,2,68,250.0
P,Offset,-1,-4.0,2,68,250.0
P,Onset,1,4.0,2,68,250.0
P,Offset,-3,-12.0,2,68,250.0
P,Onset,3,12.0,2,68,250.0
P,Offset,0,0.0,2,68,250.0
T,Onset,2,8.0,2,68,250.0
T,Offset,-2,-8.0,2,68,250.0
T,Onset,1,4.0,2,68,250.0
T,Offset,-1,-4.0,2,68,250.0
T,Onset,5,20.0,2,68,250.0
T,Offset,-6,-24.0,2,68,250.0
T,Onset,3,12.0,2,68,250.0
T,Offset,-2,-8.0,2,68,250.0
T,Onset,3,12.0,2,68,250.0
T,Offset,-5,-20.0,2,68,250.0
T,Onset,5,20.0,2,68,250.0
T,Offset,-3,-12.0,2,68,250.0
T,Onset,0,0.0,2,68,250.0
T,Offset,-3,-12.0,2,68,250.0
T,Onset,3,12.0,2,68,250.0
T,Offset,-7,-28.0,2,68,250.0
P,Onset,1,4.0,2,69,250.0
P,Offset,-1,-4.0,2,69,250.0
P,Onset,3,12.0,2,69,250.0
P,Offset,-3,-12.0,2,69,250.0
P,Onset,3,12.0,2,69,250.0
P,Offset,-3,-12.0,2,69,250.0
P,Onset,0,0.0,2,69,250.0
P,Offset,0,0.0,2,69,250.0
P,Onset,-1,-4.0,2,69,250.0
P,Offset,0,0.0,2,69,250.0
P,Onset,0,0.0,2,69,250.0
P,Offset,-1,-4.0,2,69,250.0
P,Onset,1,4.0,2,69,250.0
P,Offset,-2,-8.0,2,69,250.0
P,Onset,0,0.0,2,69,250.0
P,Offset,-2,-8.0,2,69,250.0
P,Onset,3,12.0,2,69,250.0
P,Offset,-1,-4.0,2,69,250.0
P,Onset,3,12.0,2,69,250.0
P,Offset,-1,-4.0,2,69,250.0
T,Onset,2,8.0,2,69,250.0
T,Offset,-3,-12.0,2,69,250.0
T,Onset,1,4.0,2,69,250.0
T,Offset,1,4.0,2,69,250.0
T,Onset,5,20.0,2,69,250.0
T,Offset,-3,-12.0,2,69,250.0
T,Onset,3,12.0,2,69,250.0
T,Offset,-5,-20.0,2,69,250.0
T,Onset,3,12.0,2,69,250.0
T,Offset,-1,-4.0,2,69,250.0
T,Onset,2,8.0,2,69,250.0
T,Offset,0,0.0,2,69,250.0
T,Onset,3,12.0,2,69,250.0
T,Offset,-1,-4.0,2,69,250.0
T,Onset,-1,-4.0,2,69,250.0
T,Offset,-3,-12.0,2,69,250.0
T,Onset,5,20.0,2,69,250.0
T,Offset,-1,-4.0,2,69,250.0
T,Onset,5,20.0,2,69,250.0
T,Offset,-1,-4.0,2,69,250.0
P,Onset,3,12.0,2,7,250.0
P,Offset,-3,-12.0,2,7,250.0
P,Onset,2,8.0,2,7,250.0
P,Offset,-3,-12.0,2,7,250.0
P,Onset,1,4.0,2,7,250.0
P,Offset,-3,-12.0,2,7,250.0
P,Onset,0,0.0,2,7,250.0
P,Offset,-3,-12.0,2,7,250.0
P,Onset,0,0.0,2,7,250.0
P,Offset,-3,-12.0,2,7,250.0
P,Onset,0,0.0,2,7,250.0
P,Offset,-6,-24.0,2,7,250.0
P,Onset,16,64.0,2,7,250.0
P,Offset,-5,-20.0,2,7,250.0
T,Onset,-2,-8.0,2,7,250.0
T,Offset,2,8.0,2,7,250.0
T,Onset,2,8.0,2,7,250.0
T,Offset,-1,-4.0,2,7,250.0
T,Onset,1,4.0,2,7,250.0
T,Offset,3,12.0,2,7,250.0
T,Onset,3,12.0,2,7,250.0
T,Offset,2,8.0,2,7,250.0
T,Onset,4,16.0,2,7,250.0
T,Offset,2,8.0,2,7,250.0
T,Onset,6,24.0,2,7,250.0
T,Offset,1,4.0,2,7,250.0
T,Onset,13,52.0,2,7,250.0
T,Offset,-1,-4.0,2,7,250.0
P,Onset,0,0.0,2,70,250.0
P,Offset,-1,-4.0,2,70,250.0
P,Onset,2,8.0,2,70,250.0
P,Offset,-1,-4.0,2,70,250.0
P,Onset,1,4.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,1,4.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,0,0.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,0,0.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,-1,-4.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,8,32.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,9,36.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,9,36.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
P,Onset,6,24.0,2,70,250.0
P,Offset,1,4.0,2,70,250.0
P,Onset,10,40.0,2,70,250.0
P,Offset,-2,-8.0,2,70,250.0
T,Onset,-1,-4.0,2,70,250.0
T,Offset,1,4.0,2,70,250.0
T,Onset,1,4.0,2,70,250.0
T,Offset,0,0.0,2,70,250.0
T,Onset,1,4.0,2,70,250.0
T,Offset,0,0.0,2,70,250.0
T,Onset,0,0.0,2,70,250.0
T,Offset,2,8.0,2,70,250.0
T,Onset,1,4.0,2,70,250.0
T,Offset,1,4.0,2,70,250.0
T,Onset,2,8.0,2,70,250.0
T,Offset,0,0.0,2,70,250.0
T,Onset,2,8.0,2,70,250.0
T,Offset,1,4.0,2,70,250.0
T,Onset,2,8.0,2,70,250.0
T,Offset,2,8.0,2,70,250.0
T,Onset,-4,-16.0,2,70,250.0
T,Offset,0,0.0,2,70,250.0
T,Onset,2,8.0,2,70,250.0
T,Offset,2,8.0,2,70,250.0
T,Onset,9,36.0,2,70,250.0
T,Offset,-1,-4.0,2,70,250.0
T,Onset,-1,-4.0,2,70,250.0
T,Offset,-22,-88.0,2,70,250.0
P,Onset,-1,-4.0,2,71,250.0
P,Offset,1,4.0,2,71,250.0
P,Onset,0,0.0,2,71,250.0
P,Offset,0,0.0,2,71,250.0
P,Onset,0,0.0,2,71,250.0
P,Offset,0,0.0,2,71,250.0
P,Onset,0,0.0,2,71,250.0
P,Offset,0,0.0,2,71,250.0
P,Onset,-1,-4.0,2,71,250.0
P,Offset,1,4.0,2,71,250.0
P,Onset,-1,-4.0,2,71,250.0
P,Offset,1,4.0,2,71,250.0
P,Onset,-1,-4.0,2,71,250.0
P,Offset,0,0.0,2,71,250.0
T,Onset,0,0.0,2,71,250.0
T,Offset,-2,-8.0,2,71,250.0
T,Onset,3,12.0,2,71,250.0
T,Offset,0,0.0,2,71,250.0
T,Onset,-13,-52.0,2,71,250.0
T,Offset,3,12.0,2,71,250.0
T,Onset,0,0.0,2,71,250.0
T,Offset,-11,-44.0,2,71,250.0
T,Onset,23,92.0,2,71,250.0
T,Offset,-11,-44.0,2,71,250.0
T,Onset,-13,-52.0,2,71,250.0
T,Offset,-1,-4.0,2,71,250.0
T,Onset,-23,-92.0,2,71,250.0
T,Offset,1,4.0,2,71,250.0
P,Onset,1,4.0,2,72,250.0
P,Offset,1,4.0,2,72,250.0
P,Onset,-1,-4.0,2,72,250.0
P,Offset,-1,-4.0,2,72,250.0
P,Onset,0,0.0,2,72,250.0
P,Offset,-2,-8.0,2,72,250.0
P,Onset,4,16.0,2,72,250.0
P,Offset,2,8.0,2,72,250.0
P,Onset,2,8.0,2,72,250.0
P,Offset,5,20.0,2,72,250.0
P,Onset,11,44.0,2,72,250.0
P,Offset,1,4.0,2,72,250.0
P,Onset,2,8.0,2,72,250.0
P,Offset,-17,-68.0,2,72,250.0
T,Onset,3,12.0,2,72,250.0
T,Offset,-1,-4.0,2,72,250.0
T,Onset,4,16.0,2,72,250.0
T,Offset,0,0.0,2,72,250.0
T,Onset,6,24.0,2,72,250.0
T,Offset,-1,-4.0,2,72,250.0
T,Onset,3,12.0,2,72,250.0
T,Offset,2,8.0,2,72,250.0
T,Onset,6,24.0,2,72,250.0
T,Offset,0,0.0,2,72,250.0
T,Onset,5,20.0,2,72,250.0
T,Offset,1,4.0,2,72,250.0
T,Onset,8,32.0,2,72,250.0
T,Offset,2,8.0,2,72,250.0
P,Onset,2,8.0,2,73,250.0
P,Offset,-2,-8.0,2,73,250.0
P,Onset,1,4.0,2,73,250.0
P,Offset,-1,-4.0,2,73,250.0
P,Onset,1,4.0,2,73,250.0
P,Offset,0,0.0,2,73,250.0
P,Onset,0,0.0,2,73,250.0
P,Offset,-1,-4.0,2,73,250.0
P,Onset,-1,-4.0,2,73,250.0
P,Offset,-1,-4.0,2,73,250.0
P,Onset,1,4.0,2,73,250.0
P,Offset,-3,-12.0,2,73,250.0
P,Onset,-1,-4.0,2,73,250.0
P,Offset,-1,-4.0,2,73,250.0
T,Onset,0,0.0,2,73,250.0
T,Offset,0,0.0,2,73,250.0
T,Onset,0,0.0,2,73,250.0
T,Offset,0,0.0,2,73,250.0
T,Onset,1,4.0,2,73,250.0
T,Offset,0,0.0,2,73,250.0
T,Onset,1,4.0,2,73,250.0
T,Offset,0,0.0,2,73,250.0
T,Onset,-2,-8.0,2,73,250.0
T,Offset,-3,-12.0,2,73,250.0
T,Onset,7,28.0,2,73,250.0
T,Offset,-1,-4.0,2,73,250.0
T,Onset,6,24.0,2,73,250.0
T,Offset,1,4.0,2,73,250.0
P,Onset,-1,-4.0,2,76,250.0
P,Offset,1,4.0,2,76,250.0
P,Onset,0,0.0,2,76,250.0
P,Offset,0,0.0,2,76,250.0
P,Onset,-1,-4.0,2,76,250.0
P,Offset,0,0.0,2,76,250.0
P,Onset,2,8.0,2,76,250.0
P,Offset,-1,-4.0,2,76,250.0
P,Onset,0,0.0,2,76,250.0
P,Offset,-1,-4.0,2,76,250.0
P,Onset,1,4.0,2,76,250.0
P,Offset,2,8.0,2,76,250.0
P,Onset,-1,-4.0,2,76,250.0
P,Offset,-2,-8.0,2,76,250.0
P,Onset,4,16.0,2,76,250.0
P,Offset,0,0.0,2,76,250.0
P,Onset,16,64.0,2,76,250.0
P,Offset,-10,-40.0,2,76,250.0
P,Onset,1,4.0,2,76,250.0
P,Offset,-15,-60.0,2,76,250.0
T,Onset,3,12.0,2,76,250.0
T,Offset,-3,-12.0,2,76,250.0
T,Onset,1,4.0,2,76,250.0
T,Offset,0,0.0,2,76,250.0
T,Onset,1,4.0,2,76,250.0
T,Offset,0,0.0,2,76,250.0
T,Onset,-1,-4.0,2,76,250.0
